EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,,
5328333,LIVINGSTON (ZONE), ,12/14/2003,1715,Heavy Snow, , ,0,0,15000,0,NY,EST, ,1164812,Z,13,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",51,,,,,,,,,,,,,,,,,,
5328335,LEWIS (ZONE), ,12/14/2003,1719,Heavy Snow, , ,0,0,25000,0,NY,EST, ,1164812,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",52,,,,,,,,,,,,,,,,,,
5328336,NORTHERN CAYUGA (ZONE), ,12/14/2003,1730,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1164812,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",53,,,,,,,,,,,,,,,,,,
5328337,ONTARIO (ZONE), ,12/14/2003,1730,Heavy Snow, , ,0,0,15000,0,NY,EST, ,1164812,Z,14,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",54,,,,,,,,,,,,,,,,,,
5328338,ALLEGANY (ZONE), ,12/14/2003,1730,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1164812,Z,21,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",55,,,,,,,,,,,,,,,,,,
5328339,WAYNE (ZONE), ,12/14/2003,1815,Heavy Snow, , ,0,0,15000,0,NY,EST, ,1164812,Z,4,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure intensified as it moved from the Gulf Coast up the mid-Atlantic coast to New England and brought a general snow to the entire region. The event lasted 24 to 30 hours from the early morning of  Sunday the 14th through early Monday. Amounts across the Genesee Valley and western Finger Lakes ranged from six to twelve inches while across the eastern Lake Ontario region one to two feet of snow fell. Specific storm total amounts reported were:  21 in Brantingham; 20"" in Lowville; 18"" in West Monroe and Redfield; 17"" in Fulton; 16"" in Woodville and Hooker;  15"" in Highmarket"," Fairhaven and Macedon; 14"" in Fort Drum; 13"" in Oswego and Spencerport; 12"" in Walworth and Greece; 11"" in Webster and Fairport; 10"" in Penfield and Rochester; 9"" in Victor; 8"" in Whitesville and Batavia; and 7"" in Geneva", Leroy and Albion.  The typical rash of automobile accidents occurred as a result of the wintry conditions. Several injuries, some serious, and one fatality (in Ira) were a reported in the accidents. At the Rochester International Airport," a small plane slid off a taxiway and got stuck in the snow.""",56,,,,,,,,,,,,,,,,,,
5328849,NORTHERN ONEIDA (ZONE), ,12/14/2003,2000,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",57,,,,,,,,,,,,,,,,,,,,,,,
5328951,SOUTHERN ONEIDA (ZONE), ,12/14/2003,2000,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",58,,,,,,,,,,,,,,,,,,,,,,,
5328950,SOUTHERN CAYUGA (ZONE), ,12/14/2003,2000,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,17,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",59,,,,,,,,,,,,,,,,,,,,,,,
5328848,MADISON (ZONE), ,12/14/2003,2000,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",60,,,,,,,,,,,,,,,,,,,,,,,
5328850,ONONDAGA (ZONE), ,12/14/2003,2000,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",61,,,,,,,,,,,,,,,,,,,,,,,
5328843,BROOME (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,56,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",62,,,,,,,,,,,,,,,,,,,,,,,
5328844,CHEMUNG (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,24,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",63,,,,,,,,,,,,,,,,,,,,,,,
5328846,CORTLAND (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,44,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",64,,,,,,,,,,,,,,,,,,,,,,,
5328949,SENECA (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,16,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",65,,,,,,,,,,,,,,,,,,,,,,,
5328948,SCHUYLER (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,23,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",66,,,,,,,,,,,,,,,,,,,,,,,
5328954,TOMPKINS (ZONE), ,12/14/2003,2200,Heavy Snow, , ,0,0,30000,0,NY,EST, ,1165202,Z,25,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong storm on the gulf coast moved slowly northeast up the east coast on the 14th to be near the Delmarva peninsula late that day.  The storm continued up the coast on the 15th to be in southeast Canada late that evening.  Snow started from around 5 AM near the Pennsylvania border to 9 AM in Oneida County.  This was a widespread 8 to 12 inch snow event across south central New York.  Higher snow amounts of 10 to 18 inches were across Onondaga, Oneida, and Madison Counties.  Across south central New York, sleet and freezing rain mixed in with the snow lowering amounts.  The snow caused numerous automobile accidents and closed schools.",67,,,,,,,,,,,,,,,,,,,,,,,
