EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,
5131640,OTSEGO (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,46,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",54,,,,,,,,,,,,,,,,,
5131581,ONONDAGA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",55,,,,,,,,,,,,,,,,,
5131580,NORTHERN ONEIDA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",56,,,,,,,,,,,,,,,,,
5131407,CHEMUNG (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,24,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",57,,,,,,,,,,,,,,,,,
5131646,SULLIVAN (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,62,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",58,,,,,,,,,,,,,,,,,
5131645,STEUBEN (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,22,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",59,,,,,,,,,,,,,,,,,
5131578,DELAWARE (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,57,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",60,,,,,,,,,,,,,,,,,
5131577,CORTLAND (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,44,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",61,,,,,,,,,,,,,,,,,
5131576,CHENANGO (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,45,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",62,,,,,,,,,,,,,,,,,
5131648,TOMPKINS (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,25,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",63,,,,,,,,,,,,,,,,,
5131647,TIOGA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,55,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",64,,,,,,,,,,,,,,,,,
5130690,BROOME (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,56,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",65,,,,,,,,,,,,,,,,,
5131579,MADISON (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",66,,,,,,,,,,,,,,,,,
5131649,YATES (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,15,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",67,,,,,,,,,,,,,,,,,
5131644,SOUTHERN ONEIDA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",68,,,,,,,,,,,,,,,,,
5131643,SOUTHERN CAYUGA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,17,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",69,,,,,,,,,,,,,,,,,
5131641,SCHUYLER (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,23,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",70,,,,,,,,,,,,,,,,,
5131642,SENECA (ZONE), ,1/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,16,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",71,,,,,,,,,,,,,,,,,
