EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,
5622452,LEWIS (ZONE), ,11/14/1997,1800,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2070648,Z,8,BUF,0,0, ,,,, , , , , , , , , ,,"An early season winter storm brought heavy snow to the area as low pressure moved north along the Atlantic coast. Snowfall amounts ranged from six to twelve inches across the region with the highest amounts over the Genesee valley and western Finger Lakes. The snow  was wet and heavy and snarled traffic badly. Countless accidents were reported, many with injuries. Several school districts were forced to close. A record 9.5 inches fell at the Buffalo-Niagara Airport. At Rochester, the 10.6 inches that fell also established a record for the date. Some of the highest reports of heavy, wet snow  included 10-12 inches at West Seneca, Colden, Darien Center, Bennington, Portageville, Henrietta, Mount Morris and Springwater.",33,,,,,,,,,,,,,,,,,,,,,,
5622454,CHAUTAUQUA (ZONE), ,11/24/1997,900,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2070649,Z,19,BUF,0,0, ,,,, , , , , , , , , ,,"Low pressure south of James Bay produced a brisk, relatively cold flow across Lakes Erie and Ontario. Lake effect snow squalls resulted in significantly reduced visibilities and localized amounts of six to twelve inches. Several automobile accidents were blamed on the treacherous road conditions. Specific amounts reported:  Parish 11; Springville 10"" ; and Jamestown and Perrysburg 7"".""",34,,,,,,,,,,,,,,,,,,,,,,
5622453,ERIE (ZONE), ,11/24/1997,900,Heavy Snow, , ,0,0,8000,0,NY,EST, ,2070649,Z,10,BUF,0,0, ,,,, , , , , , , , , ,,"Low pressure south of James Bay produced a brisk, relatively cold flow across Lakes Erie and Ontario. Lake effect snow squalls resulted in significantly reduced visibilities and localized amounts of six to twelve inches. Several automobile accidents were blamed on the treacherous road conditions. Specific amounts reported:  Parish 11; Springville 10"" ; and Jamestown and Perrysburg 7"".""",35,,,,,,,,,,,,,,,,,,,,,,
5622455,CATTARAUGUS (ZONE), ,11/24/1997,900,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2070649,Z,20,BUF,0,0, ,,,, , , , , , , , , ,,"Low pressure south of James Bay produced a brisk, relatively cold flow across Lakes Erie and Ontario. Lake effect snow squalls resulted in significantly reduced visibilities and localized amounts of six to twelve inches. Several automobile accidents were blamed on the treacherous road conditions. Specific amounts reported:  Parish 11; Springville 10"" ; and Jamestown and Perrysburg 7"".""",36,,,,,,,,,,,,,,,,,,,,,,
5622456,OSWEGO (ZONE), ,11/24/1997,1200,Heavy Snow, , ,0,0,7000,0,NY,EST, ,2070649,Z,6,BUF,0,0, ,,,, , , , , , , , , ,,"Low pressure south of James Bay produced a brisk, relatively cold flow across Lakes Erie and Ontario. Lake effect snow squalls resulted in significantly reduced visibilities and localized amounts of six to twelve inches. Several automobile accidents were blamed on the treacherous road conditions. Specific amounts reported:  Parish 11; Springville 10"" ; and Jamestown and Perrysburg 7"".""",37,,,,,,,,,,,,,,,,,,,,,,
5624242,NORTHEAST CLINTON (ZONE), ,12/1/1997,0,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2071763,Z,28,BTV,0,0, ,,,, , , , , , , , , ,,"An area of low pressure off the Middle Atlantic coast Sunday night (11/30/97) moved to near Cape Cod early Monday (12/1/97) and continued to move northeast thereafter. Snow and freezing rain developed during late Sunday evening (11/30/97) and continued in the form of periods of snow Monday (12/1/97) into early Tuesday (12/2/97). The heaviest snow fell in Clinton and Essex counties, and a few reports included:

Ellenburg Depot  (Clinton county).........15.0  inches
Ray Brook  (Essex county)..................11.5  inches",38,,,,,,,,,,,,,,,,,,,,,,
5624245,WESTERN ESSEX (ZONE), ,12/1/1997,0,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2071763,Z,34,BTV,0,0, ,,,, , , , , , , , , ,,"An area of low pressure off the Middle Atlantic coast Sunday night (11/30/97) moved to near Cape Cod early Monday (12/1/97) and continued to move northeast thereafter. Snow and freezing rain developed during late Sunday evening (11/30/97) and continued in the form of periods of snow Monday (12/1/97) into early Tuesday (12/2/97). The heaviest snow fell in Clinton and Essex counties, and a few reports included:

Ellenburg Depot  (Clinton county).........15.0  inches
Ray Brook  (Essex county)..................11.5  inches",39,,,,,,,,,,,,,,,,,,,,,,
5624244,EASTERN ESSEX (ZONE), ,12/1/1997,0,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2071763,Z,35,BTV,0,0, ,,,, , , , , , , , , ,,"An area of low pressure off the Middle Atlantic coast Sunday night (11/30/97) moved to near Cape Cod early Monday (12/1/97) and continued to move northeast thereafter. Snow and freezing rain developed during late Sunday evening (11/30/97) and continued in the form of periods of snow Monday (12/1/97) into early Tuesday (12/2/97). The heaviest snow fell in Clinton and Essex counties, and a few reports included:

Ellenburg Depot  (Clinton county).........15.0  inches
Ray Brook  (Essex county)..................11.5  inches",40,,,,,,,,,,,,,,,,,,,,,,
5624243,SOUTHWEST CLINTON (ZONE), ,12/1/1997,0,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2071763,Z,31,BTV,0,0, ,,,, , , , , , , , , ,,"An area of low pressure off the Middle Atlantic coast Sunday night (11/30/97) moved to near Cape Cod early Monday (12/1/97) and continued to move northeast thereafter. Snow and freezing rain developed during late Sunday evening (11/30/97) and continued in the form of periods of snow Monday (12/1/97) into early Tuesday (12/2/97). The heaviest snow fell in Clinton and Essex counties, and a few reports included:

Ellenburg Depot  (Clinton county).........15.0  inches
Ray Brook  (Essex county)..................11.5  inches",41,,,,,,,,,,,,,,,,,,,,,,
5620405,CHAUTAUQUA (ZONE), ,12/5/1997,1200,Heavy Snow, , ,0,0,12000,0,NY,EST, ,2071118,Z,19,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Erie produced lake effect snow squalls southeast of the lake. Up to 14 inches of snow fell over parts of the western southern tier. The heavy snow caused the closing of the New York State Thruway from Ripley to the Pennsylvania state line. Numerous auto accidents were blamed on the heavy snow. One woman was killed in an auto accident when she lost control of her car on a snow-covered road. Several other injuries also occurred in car accidents.,42,,,,,,,,,,,,,,,,,,,,,,
5625305,NORTHERN ONEIDA (ZONE), ,12/6/1997,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071516,Z,9,BGM,0,0, ,,,, , , , , , , , , ,"The combination of a low pressure trough moving southward through the region and lake effect snow bands behind this feature produced bursts of moderate to heavy snow across the northern half of Onondaga county, extreme northern Madison county, and northern portions of Oneida county.  Snowfall for this time period generally ranged from 6 to 9 inches, with the greatest amounts found over the higher elevations.  Some specific totals included Marcellus in Onondaga county - 6 inches, Forestport in Oneida county - 7.5 inches, and Boonville in Oneida county - 8.5 inches.",,43,,,,,,,,,,,,,,,,,,,,,,
5625304,MADISON (ZONE), ,12/6/1997,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071516,Z,36,BGM,0,0, ,,,, , , , , , , , , ,,,44,,,,,,,,,,,,,,,,,,,,,,
5625303,ONONDAGA (ZONE), ,12/6/1997,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071516,Z,18,BGM,0,0, ,,,, , , , , , , , , ,,,45,,,,,,,,,,,,,,,,,,,,,,
5620409,OSWEGO (ZONE), ,12/6/1997,715,Heavy Snow, , ,0,0,8000,0,NY,EST, ,2071119,Z,6,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Ontario produced lake effect snow squalls east of the lake. Up to 20 inches of snow fell. Several auto accidents were blamed on the snowy road conditions.,46,,,,,,,,,,,,,,,,,,,,,,
5620406,ERIE (ZONE), ,12/6/1997,730,Heavy Snow, , ,0,0,8000,0,NY,EST, ,2071118,Z,10,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Erie produced lake effect snow squalls southeast of the lake. Up to 14 inches of snow fell over parts of the western southern tier. The heavy snow caused the closing of the New York State Thruway from Ripley to the Pennsylvania state line. Numerous auto accidents were blamed on the heavy snow. One woman was killed in an auto accident when she lost control of her car on a snow-covered road. Several other injuries also occurred in car accidents.,47,,,,,,,,,,,,,,,,,,,,,,
5620410,LEWIS (ZONE), ,12/6/1997,945,Heavy Snow, , ,0,0,8000,0,NY,EST, ,2071119,Z,8,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Ontario produced lake effect snow squalls east of the lake. Up to 20 inches of snow fell. Several auto accidents were blamed on the snowy road conditions.,48,,,,,,,,,,,,,,,,,,,,,,
5620407,CATTARAUGUS (ZONE), ,12/6/1997,1300,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2071118,Z,20,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Erie produced lake effect snow squalls southeast of the lake. Up to 14 inches of snow fell over parts of the western southern tier. The heavy snow caused the closing of the New York State Thruway from Ripley to the Pennsylvania state line. Numerous auto accidents were blamed on the heavy snow. One woman was killed in an auto accident when she lost control of her car on a snow-covered road. Several other injuries also occurred in car accidents.,49,,,,,,,,,,,,,,,,,,,,,,
5620408,CHAUTAUQUA (ZONE), ,12/6/1997,1330,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2071118,Z,19,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Erie produced lake effect snow squalls southeast of the lake. Up to 14 inches of snow fell over parts of the western southern tier. The heavy snow caused the closing of the New York State Thruway from Ripley to the Pennsylvania state line. Numerous auto accidents were blamed on the heavy snow. One woman was killed in an auto accident when she lost control of her car on a snow-covered road. Several other injuries also occurred in car accidents.,50,,,,,,,,,,,,,,,,,,,,,,
5620411,LEWIS (ZONE), ,12/6/1997,2030,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2071119,Z,8,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Ontario produced lake effect snow squalls east of the lake. Up to 20 inches of snow fell. Several auto accidents were blamed on the snowy road conditions.,51,,,,,,,,,,,,,,,,,,,,,,
5620412,OSWEGO (ZONE), ,12/6/1997,2130,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2071119,Z,6,BUF,0,0, ,,,, , , , , , , , , ,,Cold air crossing the warm waters of Lake Ontario produced lake effect snow squalls east of the lake. Up to 20 inches of snow fell. Several auto accidents were blamed on the snowy road conditions.,52,,,,,,,,,,,,,,,,,,,,,,
5625306,STEUBEN (ZONE), ,12/10/1997,1100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071517,Z,22,BGM,0,0, ,,,, , , , , , , , , ,"A complex storm system, with one center in the Ohio Valley and another off the mid-atlantic coast, brought a round of heavy wet snow to most of central New York.  Heavy snow began falling during the late morning hours of the 10th over the central southern tier and Finger Lakes regions of New York, then spread eastward over the rest of central New York by mid to late afternoon.  Significant snow persisted well into the evening before mixing with sleet, freezing rain, and rain and also tapering off across New York's southern tier.  Snow did not taper off to flurries or freezing drizzle until after midnight from the northern Finger Lakes region eastward to the Mohawk Valley.
     For the most part, snowfall totals for this event ranged from 5 to 9 inches.   A band of 9 to 12 inch amounts were found from northern Steuben, northern Chemung, and Schuyler counties in New York across portions of the Finger Lakes and northern Susquehanna regions.  Some of the greater totals included Burdett in Schuyler county - 12 inches, Hornell and Avoca in Steuben county - 10 inches, Auburn in Cayuga county - 10 inches, Willett and Truxton in Cortland county - 9 inches.",,53,,,,,,,,,,,,,,,,,,,,,,
5625476,OTSEGO (ZONE), ,12/10/1997,1100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071517,Z,46,BGM,0,0, ,,,, , , , , , , , , ,,,54,,,,,,,,,,,,,,,,,,,,,,
5625475,CHENANGO (ZONE), ,12/10/1997,1100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071517,Z,45,BGM,0,0, ,,,, , , , , , , , , ,,,55,,,,,,,,,,,,,,,,,,,,,,
5625474,MADISON (ZONE), ,12/10/1997,1100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2071517,Z,36,BGM,0,0, ,,,, , , , , , , , , ,,,56,,,,,,,,,,,,,,,,,,,,,,
