EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,
762123,LASSEN CO.,MADELINE,5/16/2018,1159,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,127166,C,35,REV,0,0,Mesonet, , , ,7,E,7,E,MADELINE,41.0541,-120.3375,41.0541,-120.3375,"Mesonet station BDOC1, 6 miles east of Madeline (elevation 5927 feet) reported 0.93 inches of rainfall from 16 May 1159PST to 17 May 0659PST.",A broad area of upper level low pressure moved into the western part of the U.S. on the 16th and persisted through the 17th. Bands of moderate to heavy rain developed north of the main center of the low stretching across the northern Sierra and into far western Nevada on the 16th.,144,,
762272,LASSEN CO.,EAGLE LAKE RESORT,5/16/2018,1204,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,127166,C,35,REV,0,0,Mesonet, , , ,13,NNW,13,NNW,EAGLE LAKE RESORT,40.7562,-120.8921,40.7562,-120.8921,"Mesonet station GORC1, 9 miles northwest of Spaulding (elevation 6215 feet) reported 0.66 inches of rainfall from 16 May 1204PST to 17 May 0504PST.",A broad area of upper level low pressure moved into the western part of the U.S. on the 16th and persisted through the 17th. Bands of moderate to heavy rain developed north of the main center of the low stretching across the northern Sierra and into far western Nevada on the 16th.,145,,
802215,LASSEN CO.,MILFORD,12/24/2018,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134012,C,35,REV,0,0,Mesonet, , , ,4,ENE,4,ENE,MILFORD,40.2,-120.3,40.2,-120.3,Mesonet D5597 3 miles east-southeast of Honey Lake reported 0.71 inches of rainfall in a 24-hour period from 24 December 0700PST to 25 December 0700PST.,A deep shortwave trough moved through the region from early on the 24th through the morning hours of the 25th. This weather system brought moderate to heavy rain in the lower valleys of northeast California and snow to the Sierra Nevada.,146,,
802217,LASSEN CO.,HALLS FLAT,12/24/2018,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134012,C,35,REV,0,0,Mesonet, , , ,4,E,4,E,HALLS FLAT,40.75,-121.18,40.75,-121.18,Mesonet station BKMC1 Blacks Mountain reported 0.84 inches of rainfall in a 24-hour period from 24 December 0700PST to 25 December 0700PST.,A deep shortwave trough moved through the region from early on the 24th through the morning hours of the 25th. This weather system brought moderate to heavy rain in the lower valleys of northeast California and snow to the Sierra Nevada.,147,,
803013,LASSEN CO.,HALLS FLAT,12/24/2018,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134012,C,35,REV,0,0,Mesonet, , , ,4,E,4,E,HALLS FLAT,40.75,-121.18,40.75,-121.18,Mesonet station BKMC1 22 miles south-southeast of Pittville reported 0.84 inches of precipitation within a 24-hour period from 24 December 0700PST to 25 December 0700PST. Mesonet elevation 6008 feet MSL.,A deep shortwave trough moved through the region from early on the 24th through the morning hours of the 25th. This weather system brought moderate to heavy rain in the lower valleys of northeast California and snow to the Sierra Nevada.,148,,
802216,LASSEN CO.,SUSANVILLE,12/24/2018,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134012,C,35,REV,0,0,CoCoRaHS, , , ,4,SSW,4,SSW,SUSANVILLE,40.37,-120.67,40.37,-120.67,CoCoRaHS observer CA-LS-1 3 miles south-southwest of Susanville reported 0.81 inches of rainfall in a 24-hour period from 24 December 0700PST to 25 December 0700PST.,A deep shortwave trough moved through the region from early on the 24th through the morning hours of the 25th. This weather system brought moderate to heavy rain in the lower valleys of northeast California and snow to the Sierra Nevada.,149,,
800785,MENDOCINO CO.,BOONVILLE,1/5/2019,400,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,133811,C,45,EKA,0,0,Trained Spotter, , , ,4,SE,4,SE,BOONVILLE,38.95,-123.32,38.95,-123.32,Storm total rainfall of 2.92 inches.,An upper trough moved east across the region during early January. Strong winds and snow developed across the mountains of northwest California as the trough approached.,150,,
802203,MENDOCINO CO.,BOONVILLE,1/16/2019,300,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134008,C,45,EKA,0,0,Trained Spotter, , , ,4,SE,4,SE,BOONVILLE,38.95,-123.32,38.95,-123.32,"Storm total rainfall of 6.04 inches since January 16, 2019.",Moist onshore flow from the Pacific aided in heavy rainfall over northwest California during January 19th and 20th. A cold upper trough finally moved onshore during the 21st resulting in a period of mountain snow.,151,,
807016,LASSEN CO.,SUSANVILLE,1/16/2019,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134656,C,35,REV,0,0,CoCoRaHS, , , ,3,SSW,3,SSW,SUSANVILLE,40.3799,-120.6718,40.3799,-120.6718,CoCoRaHS station CA-LS-1 3 miles south-southwest of Susanville reported 2.34 inches of rainfall in a 24 hour period from 16 January 0700PST to 17 January 0700PST.,A strong shortwave slammed into the Sierra on the evening of the 16th and brought widespread heavy snow to the Sierra along with strong winds. The lower valleys of northeast California received moderate to heavy spillover rainfall from this second shortwave.,152,,
807014,LASSEN CO.,DOYLE,1/16/2019,700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134656,C,35,REV,0,0,Trained Spotter, , , ,1,W,1,W,DOYLE,40.03,-120.1189,40.03,-120.1189,Trained weather spotter 1 mile west of Doyle reported 2.43 inches of rainfall in a 24 hour period from 16 January 0700PST to 17 January 0700PST.,A strong shortwave slammed into the Sierra on the evening of the 16th and brought widespread heavy snow to the Sierra along with strong winds. The lower valleys of northeast California received moderate to heavy spillover rainfall from this second shortwave.,153,,
807017,LASSEN CO.,WESTWOOD,1/16/2019,830,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,134656,C,35,REV,0,0,Mesonet, , , ,3,WSW,3,WSW,WESTWOOD,40.2834,-121.0526,40.2834,-121.0526,Mesonet AT488 3 miles west-southwest of Westwood reported 2.32 inches of rainfall in a 24 hour period from 16 January 0830PST to 17 January 0830PST. Mesonet elevation 4944 feet MSL.,A strong shortwave slammed into the Sierra on the evening of the 16th and brought widespread heavy snow to the Sierra along with strong winds. The lower valleys of northeast California received moderate to heavy spillover rainfall from this second shortwave.,154,,
793976,MARIPOSA CO.,ELLIOTT CORNER,1/20/2019,2000,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,132689,C,43,HNX,0,0,Trained Spotter, , , ,2,E,2,E,ELLIOTT CORNER,37.47,-119.74,37.47,-119.74,A trained spotter in Ponderosa Basin reported 1.03 inches of rainfall in 12 hours which mainly fell in a short period overnight. The rain changed over to snow toward sunrise and a light dusting was on the ground.,A strong cold front pushed through central California during the evening of January 20 early morning of January 21 bringing a brief period of moderate to locally heavy precipitation along with strong wind gusts. Several reports of damaging winds were received during this time frame as winds downed several trees and power poles in the San Joaquin Valley where several stations measured gusts above 35 mph. There were also several reports of wind gusts exceeding 45 mph in the Kern County Mountains and Deserts and some low impact indicator sites measured gusts between 75 and 90 mph. Rainfall amounts varied in the San Joaquin Valley as some locations in the east central valley picked up between a quarter and half an inch while most of the west side of the valley was rain shadowed and did not pick up much rain. Much of the Southern Sierra Nevada picked up between a half inch to an inch and a half of liquid precipitation while several locations above 7000 feet picked up between 5 and 10 inches of beneficial snowfall. The precipitation ended by the evening of January 21 as the frontal system moved out of the area.,155,,
809968,LAKE CO.,HOBERGS,2/24/2019,1842,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,135071,C,33,STO,0,0,COOP Observer, , , ,1,S,1,S,HOBERGS,38.84,-122.72,38.84,-122.72,Heavy rain in Lake County over 2 inches 24hr elevation 3200 feet.,"A strong atmospheric river brought heavy precipitation with widespread impacts across interior Northern California. These impacts included heavy high elevation snow, flooding, debris flows, strong mountain winds, and periods of whiteout conditions.",156,,
810001,LAKE CO.,WHISPERING PINES,2/27/2019,100,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,135071,C,33,STO,0,0,Trained Spotter, , , ,1,WSW,1,WSW,WHISPERING PINES,38.8135,-122.7125,38.8135,-122.7125,A weather spotter measured 13.90 inches of rain over 72 hours at Whispering Pines. elevation 3250 feet.,"A strong atmospheric river brought heavy precipitation with widespread impacts across interior Northern California. These impacts included heavy high elevation snow, flooding, debris flows, strong mountain winds, and periods of whiteout conditions.",157,,
829617,LASSEN CO.,SUSANVILLE,3/6/2019,1700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,138033,C,35,REV,0,0,CoCoRaHS, , , ,4,SSW,4,SSW,SUSANVILLE,40.36,-120.67,40.36,-120.67,"CoCoRaHS Station CA-LS-2, 3 miles south-southwest of Susanville reported 0.77 inches of rainfall over a 24 hour period from 5 March 1700PST to 6 March 1700PST.",A Pacific storm brought a period of heavy snow and light rain amounts to the Sierra Nevada the 5th into the 8th.,158,,
831168,LASSEN CO.,LODGEPOLE,3/27/2019,900,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,138219,C,35,REV,0,0,Mesonet, , , ,2,SSE,2,SSE,LODGEPOLE,40.59,-121.08,40.59,-121.08,"Mesonet station BOGC1, 16 miles west-southwest of Spaulding reported 0.77 inches of rainfall in a 24 hour period from 27 March 0900PST to 28 March 0900PST. Mesonet elevation 5673 feet MSL.",An area of low pressure aloft allowed several shortwaves to pass over northern and central California the 25th through the 28th. High winds ahead of the main upper level wave developed the 25th before a series of shortwaves brought heavy snow and rain to the Sierra Nevada and portions of Eastern California.,159,,
831913,LASSEN CO.,LODGEPOLE,5/15/2019,600,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,138334,C,35,REV,0,0,Mesonet, , , ,2,SSE,2,SSE,LODGEPOLE,40.59,-121.08,40.59,-121.08,"Mesonet station BOGC1, Bogard Ranger Station reported 0.87 inches of rainfall in a 24 hour period from 15 May 0600PST to 16 May 0600PST. Mesonet elevation 5673 feet MSL.",The first in a series of unusually cold storms moved into the Sierra Nevada on the 15th and persisted through the 16th and into the morning hours of the 17th. This system brought snow to areas above 5500 feet MSL and rain below this level. High winds also preceded the incoming low.,160,,
849454,LASSEN CO.,CREST,7/25/2019,1559,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,141450,C,35,REV,0,0,RAWS, , , ,3,E,3,E,CREST,40.7312,-120.3166,40.7312,-120.3166,"RAWS, 5 miles south-southeast of Ravendale (elevation 5450 feet) reported 0.87 inches of rainfall in a 2-hour period from 25 July 1559PST to 1759PST.","Moisture from the eastern Pacific Ocean and the Gulf of California moved northward around the periphery of high pressure centered over the Four-Corners region of the Rockies the 24th into the 25th. This moisture, coupled with the weak flow and increased instability in the lower to middle portions of the atmosphere, resulted in storms producing heavy rains.",161,,
869119,LASSEN CO.,RED ROCK,12/1/2019,0,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,144615,C,35,REV,0,0,RAWS, , , ,15,SW,15,SW,RED ROCK,39.78,-120.59,39.78,-120.59,Denten Creek RAWS MWKC1 near Blairsden reported 2.84 inches of rainfall in a 48-hour period from 1 December 0000PST to 2 December 2359PST. Station elevation of 5149 ft MSL.,An atmospheric river associated with a midlatitude cyclone brought greater than 2 inches of rainfall to the Sierra Nevada and 1 to 2 feet of snowfall above 7000 feet in the Lake Tahoe Basin and in Mono County. Rainfall totals in northeast California and the lower valleys of northern Mono County ranged from around 0.50 inches up to nearly 1.50 inches. Freezing levels derived from WFO Reno soundings rose slowly throughout the event.,162,,
858721,MARIPOSA CO.,ELLIOTT CORNER,12/1/2019,0,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,143123,C,43,HNX,0,0,Trained Spotter, , , ,2,ENE,2,ENE,ELLIOTT CORNER,37.48,-119.74,37.48,-119.74,A spotter near Ponderosa Basin reported a combination of 3.41 inches of melted snow and rain.,"A large upper low pressure system dropped slowly southward off the California coast on the first two days of December. The low pulled up a fetch of deep moisture from the southwest which streamed through central California and brought periods of moderate to heavy precipitation across the area mainly from Fresno County northward. Several stations in the Sierra Nevada and adjacent foothills as well as the central San Joaquin Valley picked up between 1 and 3 inches of rain. Snow levels were high with this system and finally lowered to around 7000 feet by the time the precipitation tapered off on the 2nd. Several SNOTEL stations over the higher elevations in the Southern Sierra Nevada picked up between 6 and 12 inches of new snowfall. Further south, the precipitation was less significant with some stations picking up between a quarter and half of an inch of rain. The rainfall did produce some nuisance flooding from Fresno county northward and caused a multi vehicle accident along State Route 99 north of Fresno.",163,,
858722,MARIPOSA CO.,ELLIOTT CORNER,12/1/2019,951,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,143123,C,43,HNX,0,0,Trained Spotter, , , ,2,E,2,E,ELLIOTT CORNER,37.47,-119.74,37.47,-119.74,Trained spotter near Ponderosa Basin reported an additional 1.13 inches of rainfall since the morning of December 1.,"A large upper low pressure system dropped slowly southward off the California coast on the first two days of December. The low pulled up a fetch of deep moisture from the southwest which streamed through central California and brought periods of moderate to heavy precipitation across the area mainly from Fresno County northward. Several stations in the Sierra Nevada and adjacent foothills as well as the central San Joaquin Valley picked up between 1 and 3 inches of rain. Snow levels were high with this system and finally lowered to around 7000 feet by the time the precipitation tapered off on the 2nd. Several SNOTEL stations over the higher elevations in the Southern Sierra Nevada picked up between 6 and 12 inches of new snowfall. Further south, the precipitation was less significant with some stations picking up between a quarter and half of an inch of rain. The rainfall did produce some nuisance flooding from Fresno county northward and caused a multi vehicle accident along State Route 99 north of Fresno.",164,,
878631,LASSEN CO.,JOHNSTONVILLE,12/6/2019,800,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,145984,C,35,REV,0,0,Trained Spotter, , , ,4,SSW,4,SSW,JOHNSTONVILLE,40.33,-120.6,40.33,-120.6,Trained weather spotter 6 miles south-southeast of Susanville reported 3.00 inches of rainfall in a 48-hour period from 6 December 0800PST to 8 December 0800PST at an elevation of 4823 feet MSL.,"An atmospheric river associated with a large mid-latitude cyclone brought heavy rainfall and snowfall to the Sierra Nevada over the course of three days. Liquid totals were between 2 and 3 inches from central Lassen County south along the Sierra Crest west of Lake Tahoe and into Mono County, with 1 to 2 inches across much of the Lake Tahoe Basin and Alpine County. Snowfall totals were generally 4 inches or less across the Lake Tahoe Basin and northeast California below 5500 feet; 4 to 8 inches fell up to 7000 feet west of Lake Tahoe and in higher elevations of northeast California. In the Sierra above 7000 feet, snow accumulations ranged from 1 to 2 feet, with a few locations receiving up to 30 inches.",165,,
878630,LASSEN CO.,SUSANVILLE,12/6/2019,1100,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,145984,C,35,REV,0,0,COOP Observer, , , ,1,W,1,W,SUSANVILLE,40.42,-120.66,40.42,-120.66,CO-OP Observer station SNVC1 1 mile west-northwest of Susanville reported 2.25 inches of rainfall in a 48-hour period from 6 December 1100PST to 8 December 1100PST at an elevation of 4184 feet MSL.,"An atmospheric river associated with a large mid-latitude cyclone brought heavy rainfall and snowfall to the Sierra Nevada over the course of three days. Liquid totals were between 2 and 3 inches from central Lassen County south along the Sierra Crest west of Lake Tahoe and into Mono County, with 1 to 2 inches across much of the Lake Tahoe Basin and Alpine County. Snowfall totals were generally 4 inches or less across the Lake Tahoe Basin and northeast California below 5500 feet; 4 to 8 inches fell up to 7000 feet west of Lake Tahoe and in higher elevations of northeast California. In the Sierra above 7000 feet, snow accumulations ranged from 1 to 2 feet, with a few locations receiving up to 30 inches.",166,,
869250,LAKE CO.,HOBERGS,12/6/2019,1500,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,144734,C,33,STO,0,0,Trained Spotter, , , ,0,N,0,N,HOBERGS,38.85,-122.72,38.85,-122.72,A trained spotter reported that 5.75 inches of rain had fallen over 24 hours. The 2 day total was 6.68 inches.,"A potent winter storm brought mountain snow, valley rain, and gusty winds to interior northern California from December 6 through the 8th. One to two feet of snow fell for elevations above 5500 feet, bringing difficult driving conditions and chain controls to most of the mountain passes. Down in the Valley and foothills, one to four inches of rain fell which brought slick road conditions and minor roadway flooding. Finally, gusty winds around 30-40 mph resulted in downed trees and some power outages.",167,,
878627,LASSEN CO.,SUSANVILLE,12/6/2019,1700,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,145984,C,35,REV,0,0,Trained Spotter, , , ,5,W,5,W,SUSANVILLE,40.43,-120.75,40.43,-120.75,Trained weather spotter 5 miles west-northwest of Susanville reported 2.53 inches of rainfall in a 48-hour period from 6 December 1700PST to 8 December 1700PST at an elevation of 5072 feet MSL. Spotter also reported receiving 2.75 inches of wet snowfall during this period.,"An atmospheric river associated with a large mid-latitude cyclone brought heavy rainfall and snowfall to the Sierra Nevada over the course of three days. Liquid totals were between 2 and 3 inches from central Lassen County south along the Sierra Crest west of Lake Tahoe and into Mono County, with 1 to 2 inches across much of the Lake Tahoe Basin and Alpine County. Snowfall totals were generally 4 inches or less across the Lake Tahoe Basin and northeast California below 5500 feet; 4 to 8 inches fell up to 7000 feet west of Lake Tahoe and in higher elevations of northeast California. In the Sierra above 7000 feet, snow accumulations ranged from 1 to 2 feet, with a few locations receiving up to 30 inches.",168,,
877245,MARIPOSA CO.,SOUTH FORK,4/17/2020,1509,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,145989,C,43,HNX,0,0,Department of Highways, , , ,2,W,2,W,SOUTH FORK,37.6538,-119.9153,37.6538,-119.9153,California Department of Transportation measured 0.34 inches and 0.28 inches of rainfall in a 15 minute period along SR 140 in the Ferguson Burn scar area prompting closure of the highway during the afternoon.,"A low pressure system dropped southward along the California coast on April 16 then slowly moved inland over southern California on April 17. This system provided enough moisture for widespread showers and scattered thunderstorms to develop by the afternoon of April 17 and continue through the morning of April 18. The showers and thunderstorms produced locally heavy precipitation in some areas and some areas of flooding were observed. Rainfall amounts varied due to the convective nature of the precipitation, but a few locations measured close to an inch of rainfall during this period  while most stations picked up between a tenth and a half inch of rain. Above 7000 feet, the precipitation mainly fell in the form of snow; and several stations in the higher elevations of the Sierra Nevada picked up between 2 and 5 inches of new snowfall.",169,,
